[Bacteroides_thetaiotaomicron]_31615703;100.0;76.41357027463651;58.20823244552058;48.70513402998637;50.34514496088357;50.552486187845304;56.84766938971648;56.01719197707736;54.691943127962084;88.05970149253731;50.552486187845304;49.86288848263254;83.32400671516508;77.27272727272727;51.32005558128764;50.27598896044159;77.08108108108108;76.03439011284256;72.87598944591029;41.452089489235966;42.348906986712386;60.814124570868074
[Bacteroides_cellulosilyticus]_29613559;76.41357027463651;100.0;58.20823244552058;51.31761442441054;50.69188191881919;49.38328003654637;56.022944550669216;55.57142857142857;54.25330812854442;75.56270096463022;52.66106442577031;50.62011943040881;75.46866630958758;74.4408945686901;51.11008325624422;50.83102493074792;92.93286219081273;76.12903225806451;72.2397476340694;39.91649269311065;40.54168429961913;60.57786483839374
[Prevotella_copri]_57349244;58.20823244552058;58.20823244552058;100.0;48.63387978142077;45.38152610441767;47.223476297968396;61.53846153846154;50.554528650646944;50.415896487985215;57.294174289841116;47.223476297968396;46.63677130044843;58.515283842794766;58.13165537270088;47.88924194280526;46.88908926961226;58.4384093113482;58.66925692083535;60.77755905511811;41.67019923696482;42.39036973344798;56.23506927854754
[Tenacibaculum_maritimum]_57870503;48.70513402998637;51.31761442441054;48.63387978142077;100.0;62.38805970149254;62.537313432835816;46.89189189189189;51.88459748720335;57.46016417189763;49.588665447897625;63.26836581709146;59.10636231180184;49.04371584699454;50.82949308755761;60.550909985243486;60.629921259842526;51.24768946395564;48.30086089714545;49.72552607502288;38.17581510524143;38.82845188284519;49.112426035502956
[Flavobacterium_psychrophilum]_56831001;50.34514496088357;50.69188191881919;45.38152610441767;62.38805970149254;100.0;61.75595238095239;47.018970189701896;50.693802035152636;57.85645004849661;51.11008325624422;65.36511156186613;60.13712047012733;50.69188191881919;51.812267657992564;61.847988077496275;58.54014598540146;50.27598896044159;49.382716049382715;50.13786764705882;39.13405495420483;39.80582524271845;47.629796839729124
[Capnocytophaga_canimorsus]_56795846;50.552486187845304;49.38328003654637;47.223476297968396;62.537313432835816;61.75595238095239;100.0;46.75675675675676;53.17050258337247;58.463035019455255;50.20670647680294;63.691073219658975;56.22911694510739;49.72527472527473;51.74013921113689;61.03703703703703;59.93133889161354;49.45155393053016;48.9749430523918;49.93122420907841;39.491242702251874;39.93246095398902;48.63760217983651
[Prevotella_intermedia]_57246266;56.84766938971648;56.022944550669216;61.53846153846154;46.89189189189189;47.018970189701896;46.75675675675676;100.0;47.88732394366197;48.08743169398907;56.69707153144503;48.36065573770492;44.1747572815534;56.69707153144503;55.9483994266603;46.68769716088328;46.22641509433962;55.79952267303102;57.452966714905926;57.14973519499278;41.06463878326996;41.71306209850107;52.37873134328358
[Odoribacter_splanchnicus]_57372046;56.01719197707736;55.57142857142857;50.554528650646944;51.88459748720335;50.693802035152636;53.17050258337247;47.88732394366197;100.0;52.67354596622889;56.39061752034466;50.55401662049861;49.79386165826844;56.01719197707736;56.091734352603915;49.175824175824175;52.02986467568829;56.16634799235182;56.01719197707736;56.01719197707736;41.49026248941575;42.206955775010734;53.954802259887
[Elizabethkingia_anophelis_R26]_56685593;54.691943127962084;54.25330812854442;50.415896487985215;57.46016417189763;57.85645004849661;58.463035019455255;48.08743169398907;52.67354596622889;100.0;54.61866414021791;60.650887573964496;57.826086956521735;54.47231424514908;52.594670406732114;61.61866931479643;67.95665634674923;54.18044402456306;51.88459748720335;52.23880597014925;39.241034195162634;40.15247776365947;52.0949720670391
[Bacteroides_faecis_MAJ27]_45366141;88.05970149253731;75.56270096463022;57.294174289841116;49.588665447897625;51.11008325624422;50.20670647680294;56.69707153144503;56.39061752034466;54.61866414021791;100.0;51.81058495821726;49.38496583143508;83.94160583941606;77.5609756097561;51.11008325624422;49.862385321100916;76.12903225806451;76.41357027463651;73.15010570824523;41.273187183811125;42.10526315789473;59.873232569478304
[Flavobacterium_columnare]_56896373;50.552486187845304;52.66106442577031;47.223476297968396;63.26836581709146;65.36511156186613;63.691073219658975;48.36065573770492;50.55401662049861;60.650887573964496;51.81058495821726;100.0;58.49878934624697;51.45900880037054;51.74013921113689;64.78019201616978;59.61820851688693;52.30554261760596;49.93122420907841;50.89986155976004;38.911960132890364;39.578947368421055;49.45205479452055
[Blattabacterium_sp._(Cryptocercus_punctulatus)_str._Cpu]_54188045;49.86288848263254;50.62011943040881;46.63677130044843;59.10636231180184;60.13712047012733;56.22911694510739;44.1747572815534;49.79386165826844;57.826086956521735;49.38496583143508;58.49878934624697;100.0;49.65769055225924;51.38504155124654;56.30975143403442;60.53019145802651;50.758620689655174;47.7027027027027;50.0;35.73452043707001;36.56532456861134;46.779964221824685
[Bacteroides_finegoldii_CL09T03C10]_51963711;83.32400671516508;75.46866630958758;58.515283842794766;49.04371584699454;50.69188191881919;49.72527472527473;56.69707153144503;56.01719197707736;54.47231424514908;83.94160583941606;51.45900880037054;49.65769055225924;100.0;77.75366250678242;51.46036161335188;50.206896551724135;76.69902912621359;75.7510729613734;73.24167107350607;41.21365360303413;42.10526315789473;60.02928257686676
[Bacteroides_salyersiae_CL02T12C01]_56641508;77.27272727272727;74.4408945686901;58.13165537270088;50.82949308755761;51.812267657992564;51.74013921113689;55.9483994266603;56.091734352603915;52.594670406732114;77.5609756097561;51.74013921113689;51.38504155124654;77.75366250678242;100.0;50.97042513863216;50.62240663900415;74.5338305807139;74.4408945686901;72.51184834123224;40.38542103058232;41.07901444350042;58.94328647600582
[Myroides_odoratimimus_CIP_101113]_57040436;51.32005558128764;51.11008325624422;47.88924194280526;60.550909985243486;61.847988077496275;61.03703703703703;46.68769716088328;49.175824175824175;61.61866931479643;51.11008325624422;64.78019201616978;56.30975143403442;51.46036161335188;50.97042513863216;100.0;59.39334637964775;50.62240663900415;48.83826879271071;50.13786764705882;39.076154806491886;39.86486486486486;50.83025830258303
[Riemerella_anatipestifer_ATCC_11845_DSM_15868]_29731492;50.27598896044159;50.83102493074792;46.88908926961226;60.629921259842526;58.54014598540146;59.93133889161354;46.22641509433962;52.02986467568829;67.95665634674923;49.862385321100916;59.61820851688693;60.53019145802651;50.206896551724135;50.62240663900415;59.39334637964775;100.0;50.34514496088357;47.69439421338155;50.62240663900415;36.9672131147541;37.427385892116185;49.38328003654637
[Bacteroides_intestinalis_DSM_17393]_26160524;77.08108108108108;92.93286219081273;58.4384093113482;51.24768946395564;50.27598896044159;49.45155393053016;55.79952267303102;56.16634799235182;54.18044402456306;76.12903225806451;52.30554261760596;50.758620689655174;76.69902912621359;74.5338305807139;50.62240663900415;50.34514496088357;100.0;75.37473233404711;73.42509264160931;39.50874271440467;40.12658227848101;60.02928257686676
[Bacteroides_stercoris_ATCC_43183]_31796932;76.03439011284256;76.12903225806451;58.66925692083535;48.30086089714545;49.382716049382715;48.9749430523918;57.452966714905926;56.01719197707736;51.88459748720335;76.41357027463651;49.93122420907841;47.7027027027027;75.7510729613734;74.4408945686901;48.83826879271071;47.69439421338155;75.37473233404711;100.0;71.6081718177056;43.26635314236854;44.203213200173685;59.7953216374269
[Bacteroides_vulgatus_ATCC_8482]_5301314;72.87598944591029;72.2397476340694;60.77755905511811;49.72552607502288;50.13786764705882;49.93122420907841;57.14973519499278;56.01719197707736;52.23880597014925;73.15010570824523;50.89986155976004;50.0;73.24167107350607;72.51184834123224;50.13786764705882;50.62240663900415;73.42509264160931;71.6081718177056;100.0;41.63144547759932;42.532188841201716;60.26392961876833
[Salinibacter_ruber_DSM_13855]_3850465;41.452089489235966;39.91649269311065;41.67019923696482;38.17581510524143;39.13405495420483;39.491242702251874;41.06463878326996;41.49026248941575;39.241034195162634;41.273187183811125;38.911960132890364;35.73452043707001;41.21365360303413;40.38542103058232;39.076154806491886;36.9672131147541;39.50874271440467;43.26635314236854;41.63144547759932;100.0;94.83648881239243;44.134078212290504
[Salinibacter_ruber_DSM_13855]_3852549;42.348906986712386;40.54168429961913;42.39036973344798;38.82845188284519;39.80582524271845;39.93246095398902;41.71306209850107;42.206955775010734;40.15247776365947;42.10526315789473;39.578947368421055;36.56532456861134;42.10526315789473;41.07901444350042;39.86486486486486;37.427385892116185;40.12658227848101;44.203213200173685;42.532188841201716;94.83648881239243;100.0;45.1528384279476
[Parabacteroides_distasonis]_57236809;60.814124570868074;60.57786483839374;56.23506927854754;49.112426035502956;47.629796839729124;48.63760217983651;52.37873134328358;53.954802259887;52.0949720670391;59.873232569478304;49.45205479452055;46.779964221824685;60.02928257686676;58.94328647600582;50.83025830258303;49.38328003654637;60.02928257686676;59.7953216374269;60.26392961876833;44.134078212290504;45.1528384279476;100.0
