[Kocuria_rosea]_50779305;100.0;47.108919766920664;45.41426672574214;68.37209302325581;50.34674063800277;70.30841610036592;51.850117096018735;50.8364312267658;58.92682926829268;53.589863913655556;50.48543689320388;54.976303317535546;68.30403309203723;68.39110191412313;55.20684736091298;54.52369554810914;66.78589678078693;73.11370882040382;71.45110410094637;58.53184248906174;67.3521850899743;45.594215996384996;42.76315789473684;57.43145743145743;56.77884615384615;70.59748427672956;53.03815355628827;70.75471698113208;71.22567069963178;56.597390043499274;75.5901287553648;60.019646365422396;69.35483870967742;54.68306527909177;68.89580093312597;51.77902621722846;55.68345323741008;52.192362093352195;63.841524573721166;49.72451790633609;53.25471698113208;70.8442579968537;59.08203125;69.17879417879418;53.04676428908833;71.11344537815127;43.00310972900933;52.23463687150838;68.28512396694215;51.11524163568774;59.34281510544385;70.39748953974896;53.79113018597997;61.698956780924;60.972017673048605;44.02654867256637;53.113207547169814;72.28979375991538;45.607808340727594;54.08745247148289;73.66737739872067;63.22645290581163;70.04175365344467;51.04505341384116;71.8816067653277;57.71844660194175;70.30841610036592;57.70348837209303;58.85797950219619;69.53125;52.606857679661815;72.47220751720486;58.28041035661944
[Rhodococcus_ruber]_57555303;47.108919766920664;100.0;73.59284587059443;45.14842711564023;42.60793720017445;46.11953612845674;43.92935982339956;42.78215223097113;41.45077720207254;46.13676731793961;36.375;46.45879732739421;47.10112359550562;47.16726618705036;46.4524765729585;45.1050514081359;46.19153674832962;45.98930481283423;47.10632570659489;47.50337381916329;41.688311688311686;39.89637305699482;36.94560669456067;38.33543505674653;38.99957609156422;46.574115539632785;42.4149956408021;45.924276169265035;45.985727029438;47.88924194280526;46.33170297910183;42.68292682926829;47.49887336638125;46.654772524531666;44.7635881573133;43.485915492957744;40.02574002574003;42.74406332453825;44.142167617376046;42.503259452411996;42.47710423026603;46.11953612845674;42.002600780234076;46.442953020134226;44.671403197158085;47.767253044654936;39.646246764452115;44.59102902374671;45.40612516644474;42.857142857142854;41.30622837370242;47.302158273381295;45.62191288729232;43.994720633523976;41.623711340206185;38.6277001270648;44.61674789543642;45.98930481283423;66.58253407370015;44.888888888888886;48.70630957784839;42.3110338835795;44.827586206896555;42.35959947757945;47.03237410071942;41.30622837370242;47.03770197486535;46.70551322277006;48.09954751131222;46.90305206463196;43.47826086956522;46.51162790697674;47.956403269754766
[Rhodococcus_rhodochrous]_57524688;45.41426672574214;73.59284587059443;100.0;44.69964664310954;42.545771578029644;45.21276595744681;42.857142857142854;42.28421970357454;40.420060008572655;45.36219081272085;35.809128630705395;44.463971880492096;45.985727029438;45.855614973262036;45.34986713906112;43.50132625994695;45.09283819628647;46.05439144003567;45.34574468085106;46.18814088274632;40.713671539122956;38.107416879795394;35.52795031055901;37.468671679197996;39.65076660988075;45.92064199732501;42.35294117647059;45.859305431878894;44.823008849557525;45.57640750670242;45.233892321270964;41.63424124513619;46.37745974955278;45.10150044130627;43.81035996488147;42.91977202981149;39.78586723768737;40.70221066319896;43.19965126416739;42.255965292841644;42.78846153846153;45.924276169265035;41.02453723633233;45.14412416851441;44.607190412782955;46.38069705093834;39.46574752261956;45.10150044130627;45.08414526129318;43.16987740805604;40.758293838862556;45.794392523364486;45.23063143752799;43.11324879755138;40.77711357813834;37.810526315789474;44.297082228116714;45.27716186252771;65.57952834922229;44.439521488701814;47.03770197486535;42.68292682926829;44.63576158940397;41.61974880900823;46.571044374719854;40.879689521345405;45.859305431878894;46.18133095131755;46.37745974955278;45.790645879732736;42.85089637079143;45.664739884393065;46.09865470852018
[Mycobacteroides_chelonae_CCUG_47445]_31678189;68.37209302325581;45.14842711564023;44.69964664310954;100.0;50.69637883008357;76.73913043478261;49.95366079703429;48.82866329811667;58.32521908471276;51.04022191400832;50.62586926286509;53.672316384180796;66.78644763860369;67.04370179948586;53.46208195949128;53.2825880114177;64.62860030318342;77.80207763805358;69.79655712050078;57.2463768115942;62.857142857142854;45.71816946080652;42.00174825174825;58.28488372093024;57.6271186440678;66.70087224217548;51.40056022408963;80.06644518272425;79.20573634859349;53.41555977229602;70.0676730869339;57.94074793589121;67.12962962962963;53.09568480300187;75.5939524838013;49.2619926199262;54.80172001911132;50.77211043518952;62.319561971129914;48.56230031948881;51.32991133924405;79.56929872998344;58.86663409868099;67.90697674418604;51.61744022503516;79.17355371900825;42.60985352862849;50.62298107983387;90.50966608084359;51.117318435754186;59.43952802359882;67.71531717380093;52.63157894736842;60.523715415019765;63.97795591182365;42.625109745390695;52.184124001878814;76.54723127035831;43.11926605504588;52.13916314057357;80.36605657237936;62.19451371571072;86.04118993135012;50.20823692734845;68.18652849740933;58.040935672514614;68.93506493506494;56.95652173913044;56.352261790182865;69.39520333680917;51.75479644361254;76.4514378730331;53.92670157068062
[Mycobacteroides_chelonae_CCUG_47445]_31681285;50.34674063800277;42.60793720017445;42.545771578029644;50.69637883008357;100.0;48.967416245984396;60.77650572424091;58.45173934345909;45.82210242587601;45.58035714285714;39.06518010291595;51.675977653631286;48.76146788990825;48.89807162534435;52.31850117096018;48.13450023030861;48.35766423357664;49.17279411764706;49.93077988001846;53.18246110325319;45.49125168236878;45.11754068716094;46.675712347354136;43.783068783068785;44.07982261640798;50.27803521779426;63.981762917933125;50.55658627087198;51.259328358208954;52.479924421350965;50.20727775218793;46.41407307171853;49.44700460829493;52.17188229799159;48.42249657064472;59.427443237907205;45.152603231597844;46.58158614402917;47.151898734177216;63.677581863979846;63.81578947368421;50.55658627087198;46.084608460846084;48.9664676159853;63.277693474962064;50.138760407030524;40.71961386573059;45.77181208053691;50.62645011600928;85.67335243553008;46.27202892001808;49.654218533886585;48.47504621072088;47.14156079854809;46.69959586888191;48.829738412115645;61.942914371557336;50.138760407030524;40.94827586206897;64.1260162601626;50.55658627087198;47.88154897494305;51.117318435754186;83.05084745762711;48.55570839064649;46.205962059620596;50.48678720445062;54.20827389443652;54.57578646329838;50.69702602230484;61.60758861707439;50.27777777777778;53.64112327463113
[Rhodococcus_fascians_A25f]_57529907;70.30841610036592;46.11953612845674;45.21276595744681;76.73913043478261;48.967416245984396;100.0;51.144325081737506;51.33115366651098;56.57197881559942;52.16581276199348;50.486336266790175;53.167526982637256;67.21564590838909;67.56059824651882;52.95774647887323;53.86819484240688;66.13972463029066;80.06644518272425;71.3157894736842;57.2463768115942;63.59516616314199;47.45529573590097;42.43752740026304;58.74635568513119;55.22174535050072;67.3017507723996;51.68381665107577;75.02691065662002;73.65045430251203;53.19753671245855;69.71428571428572;56.79845708775313;66.95786228160328;52.80898876404494;88.19444444444444;52.93005671077504;54.653937947494036;51.267605633802816;63.78704168759417;48.359161349134;51.61290322580645;74.74476088124663;57.10144927536231;69.92677824267783;52.188235294117646;79.17355371900825;43.30954504906334;51.813953488372086;75.68881685575364;48.89908256880734;57.42718446601942;70.52962768746723;53.57824427480916;61.080813088745664;63.32335329341318;42.5;52.32722143864598;79.37120794263652;44.06332453825858;52.56954266855257;78.09419496166484;62.925851703406806;73.90374331550802;48.762603116406964;70.30430220356769;57.73346303501945;69.72860125260961;56.1268620855358;56.65380906460945;70.01569858712716;51.32991133924405;79.07488986784142;54.95927168183996
[Rhodococcus_rhodochrous]_57525916;51.850117096018735;43.92935982339956;42.857142857142854;49.95366079703429;60.77650572424091;51.144325081737506;100.0;65.84362139917695;47.69511638521223;45.91561938958708;40.81010452961672;53.64238410596026;51.78403755868545;51.07476635514019;53.79506641366224;50.09363295880149;49.7459584295612;51.924882629107984;52.71098538425271;54.68003820439351;46.15732368896926;44.86192847442281;45.630630630630634;42.27571115973742;44.211932324131794;51.85533114138094;59.20078934385792;51.64011246485474;51.14539504441328;53.9712918660287;51.561771561771565;49.0557346844772;51.00420364315741;53.0631479736098;49.81481481481482;66.83937823834198;45.68459105286941;47.87822878228782;47.23230490018149;59.321200196753566;59.75247524752475;51.71120487576184;48.032936870997254;51.998119417019275;68.21745948771563;51.9962423673086;40.09640666082384;46.10886189833558;50.30190431955411;62.39316239316239;47.150022799817606;52.2107243650047;50.94250706880301;46.289592760180994;45.14260249554367;50.16256386437529;71.76345231752796;50.58166589111215;41.8007829491083;68.41004184100419;52.497643732327994;49.67622571692877;50.51162790697674;61.33866133866134;52.28665723715229;46.48206990467544;52.13916314057357;54.3935052531041;54.61501673840268;52.06961429915334;73.40139709833423;50.721937587331155;53.603818615751784
[Rhodococcus_fascians_A25f]_57532227;50.8364312267658;42.78215223097113;42.28421970357454;48.82866329811667;58.45173934345909;51.33115366651098;65.84362139917695;100.0;49.171270718232044;45.44235924932976;42.035980693286525;51.608391608391614;49.308118081180815;49.722479185938944;51.96629213483146;50.0;48.62637362637363;50.0;51.40056022408963;52.899575671852894;47.60601915184679;45.24025385312783;46.27202892001808;45.05347593582888;46.410835214446955;50.208816705336424;57.37944471505114;50.13901760889713;50.0;52.19650448748229;48.83401920438957;49.37759336099585;49.930523390458546;51.537744641192916;50.278293135435995;67.04663212435233;47.869903802107196;48.26789838337183;47.08012675418741;57.42718446601942;57.07340787554691;50.208623087621696;49.65357967667436;50.83876980428704;65.40041067761807;50.13901760889713;39.72064600611087;45.63367666815943;48.2837528604119;60.81551466931875;47.60164458656921;50.069476609541454;49.16279069767442;47.337278106508876;47.289972899729;47.67335766423358;66.64945792462571;50.697674418604656;41.482444733420024;65.1639344262295;50.487691593125874;48.2837528604119;49.10262310170271;60.97560975609756;50.0;47.6691042047532;51.33115366651098;53.339649455234486;52.54476908576814;50.628199162401124;63.67781155015197;50.627615062761514;51.33865664631282
[Bifidobacterium_breve_JCM_7017]_56564982;58.92682926829268;41.45077720207254;40.420060008572655;58.32521908471276;45.82210242587601;56.57197881559942;47.69511638521223;49.171270718232044;100.0;49.10999543587403;45.43419874664279;46.89468946894689;58.25621042377009;58.41053144807411;47.755102040816325;51.33865664631282;56.25899280575539;58.94428152492669;58.47127555988315;51.60689333954355;55.00954198473282;43.31550802139038;41.50696864111498;50.55299539170507;54.48504983388705;59.03083700440529;46.476964769647694;58.63414634146341;58.48780487804878;50.20901068276823;58.515283842794766;80.4661487236404;58.333333333333336;47.15960324616772;56.421356421356414;48.10068649885583;71.24735729386892;48.75346260387812;53.893345917885796;45.377400625279144;46.7420814479638;58.63414634146341;91.18165784832452;56.352261790182865;49.169741697416974;59.25563173359451;41.479524438573314;47.960108794197644;56.94980694980695;46.150382710490774;78.2847718526663;58.40233804188991;49.235048678720446;56.20192307692308;54.38679245283019;42.68774703557312;49.65357967667436;58.32521908471276;40.3598971722365;50.371747211895915;59.72495088408645;57.405614714424004;59.411764705882355;46.81139755766621;56.8873852102465;76.53783342406096;58.0943121050073;51.18659841786878;51.9644527595884;58.72007816316561;48.89807162534435;58.711566617862374;49.65293845441925
[Gordonibacter_urolithinfaciens]_56994641;53.589863913655556;46.13676731793961;45.36219081272085;51.04022191400832;45.58035714285714;52.16581276199348;45.91561938958708;45.44235924932976;49.10999543587403;100.0;39.42759504485262;48.774954627949185;52.594670406732114;52.95220243673852;48.77272727272727;48.96456511734929;51.66821130676552;53.16455696202531;54.17256011315418;52.02231520223152;47.425474254742554;42.83819628647215;39.071154665530464;43.94736842105263;45.26876943580631;53.239436619718305;47.021660649819495;51.88284518828452;51.88459748720335;52.177985948477755;53.221288515406165;49.31444241316271;52.594670406732114;48.3710407239819;50.27598896044159;46.44144144144144;46.62162162162162;46.27202892001808;48.77384196185286;43.989431968295904;46.558704453441294;51.88284518828452;49.382716049382715;51.11111111111111;47.748976807639835;53.021077283372364;48.41379310344828;83.59462486002239;50.83102493074792;46.036721898790866;48.158253751705324;53.95852968897267;49.65293845441925;50.69252077562327;49.5225102319236;41.23755949805279;46.88628158844765;53.16455696202531;41.54838709677419;48.44748858447488;53.30830595964336;47.76119402985074;50.97042513863216;45.71045576407507;51.533457249070636;47.82214156079855;54.90753911806543;50.83179297597042;50.9713228492137;55.05938242280285;47.35413839891452;52.877866167524566;50.34706154558075
