[Faecalibacterium_prausnitzii]_56863260;100.0;40.58469475494411;40.985732814526585;41.65217391304348;40.76625053809729;40.909090909090914;44.17989417989418;42.60793720017445;46.963562753036435;42.22222222222222;41.38228941684665;38.187976291278574;39.78586723768737;41.16883116883117;38.756388415672916;42.4507658643326;40.97793163132843;44.28697962798937;51.25348189415042;40.63710718897976;40.24127531236536;39.21232876712329;40.30172413793103;40.97011693373755;42.153443766346996;40.87181700474752;46.036721898790866;46.571044374719854;41.069887834339944;40.524280189084664;45.43419874664279;37.63213530655391;43.989431968295904;44.228217602830604;42.457367730651505;55.9483994266603;40.57659208261618;46.56796769851951;45.057880676758685;41.92006950477845;40.02574002574003;41.00905562742562;38.46153846153847;44.56233421750663;41.70657379190248;43.73626373626374;42.173913043478265;39.11187019641332;44.690265486725664;38.11944091486658;40.32674118658641;39.2811296534018;44.49358690844759;39.400428265524624;44.15929203539823;40.52768166089965;39.98287671232877;46.10564010743062;41.967784066173266;45.90237348858038;41.612483745123534;38.33404164895878;39.35897435897436;39.12116040955632;38.99317406143344;43.21475625823452;40.61286145878291;41.5979157620495;38.22784810126582;41.389728096676734;40.86393088552916;39.555745407945324;39.47818648417451;42.27748691099477;41.52173913043478;39.69957081545064;41.67389418907199;41.115434500648504;45.12683578104139;39.226519337016576;39.768339768339764;40.64516129032258;39.42759504485262;39.130434782608695;40.56847545219638;45.91335417597141;39.93981083404987;42.95125164690382;41.76111595466434;42.13973799126637;41.967784066173266;43.529929577464785;43.27768014059754;44.602398933807194;34.5469590401324;51.46443514644351;47.08540442837777;38.865187713310576;47.97081623347013;40.60475161987041;38.295165394402034;39.34987168520102;38.775510204081634;38.71653208669783;37.88583509513742;43.10722100656455;42.76315789473684;40.343347639484975;39.400428265524624;40.58469475494411;44.87350199733689;40.713671539122956;44.625850340136054;41.13077255071213;40.70567986230637;45.588235294117645;44.24349360388178;43.1011826544021;40.681622088006904;41.89895470383275;41.720990873533246;40.681622088006904;39.90570081440205;40.909090909090914;40.08583690987124;42.58205689277899;40.81896551724138;40.008594757198104;44.93333333333333;42.4507658643326;40.99352051835854;42.35959947757945
[Bacillus_tropicus]_56655525;40.58469475494411;100.0;53.603391427225624;54.26136363636363;94.64285714285714;57.17044905842587;63.58179089544772;65.82150101419877;48.83826879271071;50.48409405255878;69.40993788819875;52.23880597014925;50.20708697653015;53.820754716981135;55.661729574773055;51.324965132496516;55.73613766730402;48.835084513476474;45.25189478377173;50.48364808843851;56.79190751445087;56.34615384615385;56.34005763688761;54.85252140818269;53.24248120300752;87.69407705577919;49.51856946354883;51.1090573012939;94.64285714285714;91.33996489174956;49.86162361623616;51.2546468401487;65.98984771573603;49.04021937842779;52.17188229799159;42.90718038528897;69.53814218993254;46.1744966442953;47.487550928021726;50.41436464088398;56.09756097560976;67.00715015321757;56.18408437200384;63.58179089544772;51.18439386901997;65.82150101419877;51.45900880037054;55.51312649164678;50.20670647680294;52.811621368322406;65.01516683518706;49.79291302346986;60.61946902654868;56.34005763688761;49.44954128440367;51.46853146853147;52.51865671641791;62.22664015904572;52.45441795231417;47.287522603978296;70.95761381475667;56.34005763688761;57.99418604651163;56.25299472927647;56.40902544407105;51.674418604651166;50.903195924038904;57.1566265060241;55.62945368171022;52.513966480446925;48.768248175182485;56.841094575132026;58.60894941634241;55.805064500716675;52.74519005161896;56.190019193857964;51.39017608897127;56.24700813786501;47.223476297968396;51.037344398340245;55.885167464114836;63.58179089544772;58.369723435225616;57.452966714905926;66.02238046795524;46.10912343470483;56.56565656565656;53.24858757062147;53.39622641509434;53.682719546742206;53.820754716981135;52.02797202797203;51.322505800464036;51.81902985074627;42.6941641070645;44.73567303420702;43.83561643835616;55.29580152671756;41.517662450937635;42.13973799126637;52.16985534297714;50.624133148404994;51.813953488372086;53.9622641509434;51.392757660167135;63.66366366366366;67.95665634674923;63.90977443609023;53.610193487494094;66.66666666666666;60.86742237555446;92.190252495596;59.529764882441214;69.69382459782044;97.46376811594203;61.25370187561698;65.90563165905633;53.16455696202531;56.85425685425686;53.82436260623229;57.232401157184185;58.07077072224915;52.523364485981304;52.74519005161896;55.13307984790875;52.67104029990628;53.813559322033896;53.96975425330813;50.90236001850995;48.63013698630137;52.4521251751518;49.519890260631
[Lactococcus_petauri]_55479375;40.985732814526585;53.603391427225624;100.0;59.65601965601965;53.603391427225624;51.32867132867133;50.693160813308694;51.463074779377614;46.09865470852018;53.39302544769085;51.955307262569825;49.79291302346986;51.74825174825175;55.896452540747845;52.03556387459055;54.350927246790306;57.64192139737992;52.89411764705883;42.81318681318682;48.22565969062784;50.347383047707275;51.61290322580645;51.04699860400186;60.138135175135666;61.469712015888774;53.973509933774835;46.94984184365115;51.744997673336435;53.603391427225624;53.74823196605375;52.90231241151486;48.42249657064472;50.693160813308694;47.81818181818182;60.20710059171598;40.483383685800604;52.67104029990628;45.51138901295221;46.02247191011236;52.67104029990628;61.61866931479643;51.11214087117701;52.10674157303371;50.83256244218316;54.64506908051453;51.81564245810056;55.285714285714285;51.116279069767444;52.45441795231417;48.56098675194153;53.75531412376004;45.82210242587601;50.554528650646944;52.9688972667295;52.3921200750469;50.697674418604656;53.53107344632768;51.9607843137255;52.96331138287864;48.627630375114364;52.95774647887323;53.18546484190656;53.904401325130145;51.32619823173569;52.10674157303371;53.251649387370406;52.03556387459055;58.63414634146341;55.497382198952884;54.10377358490565;50.485886163813056;58.69459327812957;53.10734463276836;49.86175115207373;55.68345323741008;51.611396543671184;52.95774647887323;59.09090909090909;44.27684117125111;49.45105215004574;52.3921200750469;53.966005665722385;53.39302544769085;57.322377960367334;54.48504983388705;48.971193415637856;50.8364312267658;53.40264650283554;54.06175771971496;54.27756653992395;56.72289156626506;54.19630156472262;53.6136041568257;53.838862559241704;43.87755102040816;42.562527424308904;43.12169312169312;51.32867132867133;41.31004366812227;42.11908931698774;49.311294765840216;49.44802207911684;49.44903581267218;50.0;48.290013679890556;51.88635305076852;51.399253731343286;54.54976303317536;51.4699020065329;51.252319109461965;50.207660359944626;52.594670406732114;50.925486473659234;53.31452750352609;53.53107344632768;48.90310786106033;51.04214914312182;62.49376558603491;60.51332675222113;54.64064731080438;60.35502958579882;60.118168389955684;59.40254652301665;59.3519882179676;60.5821410952146;60.84158415841584;59.86261040235525;59.97045790251108;56.79845708775313;46.41407307171853;59.95085995085995;49.587155963302756
[Streptococcus_oralis_subsp._oralis]_58522928;41.65217391304348;54.26136363636363;59.65601965601965;100.0;54.26136363636363;49.930651872399444;50.13824884792627;52.17188229799159;45.3125;53.10734463276836;53.67577756833176;48.76486733760293;50.207852193995386;54.34679334916864;50.8364312267658;53.62387494078635;55.38535184298708;54.27756653992395;44.395017793594306;45.3125;51.75479644361254;50.83798882681564;52.25352112676056;81.68067226890756;73.00319488817891;54.19630156472262;48.559670781893004;51.817334575955265;54.40758293838862;54.18835778513961;52.68867924528302;46.7420814479638;51.746623195156026;46.41730509238396;67.06124549665465;42.13286713286713;53.90070921985816;44.730991551800805;46.41407307171853;52.74519005161896;66.94045174537987;52.742616033755276;51.25815470643057;50.554528650646944;55.16746411483253;51.9589552238806;60.255779636005904;51.4699020065329;52.59953161592505;46.61552346570397;53.6136041568257;46.410835214446955;50.69444444444444;52.827521206409045;54.71877979027645;50.628199162401124;52.10084033613446;52.033660589060304;51.68067226890757;49.930715935334874;53.24858757062147;52.39661654135338;50.83565459610028;51.32743362831859;51.540616246498594;53.61702127659574;53.04101838755304;59.89173228346457;54.326241134751776;53.6;50.62586926286509;59.324522760646104;50.90571295866233;50.0;53.76955903271693;51.047973917093614;53.39302544769085;57.78748180494906;45.499328257948946;50.55350553505535;51.540616246498594;54.55407969639469;52.17594759007955;57.10144927536231;54.19630156472262;50.34642032332564;51.259328358208954;54.13498098859315;53.481762198010415;53.91551969625059;54.200284765068815;53.689687795648055;53.83522727272727;54.50214387803716;43.29942503317116;43.819229065130706;43.17880794701986;51.32991133924405;42.42290748898678;42.04993429697766;46.28545700135074;46.41407307171853;46.68470906630582;48.290013679890556;44.91525423728814;52.456715021057555;51.96813495782568;55.21676989042401;49.30939226519337;52.742616033755276;52.104770813844716;53.74823196605375;51.50214592274678;51.817334575955265;54.55407969639469;51.11420612813371;51.9589552238806;62.74999999999999;59.813084112149525;54.131054131054135;59.89173228346457;59.03083700440529;63.08926780341023;65.5436447166922;65.49618320610688;66.80369989722507;64.14523449319213;63.19758672699849;63.76008064516129;46.2787550744249;64.5748987854251;51.25348189415042
[Bacillus_wiedmannii]_51131915;40.76625053809729;94.64285714285714;53.603391427225624;54.26136363636363;100.0;57.77993213766359;63.74561842764146;65.65349544072949;49.04197080291971;50.345462920313224;69.3222969477496;52.523364485981304;49.79348324919688;54.11153119092628;56.40902544407105;52.10280373831776;55.81061692969871;48.835084513476474;45.31668153434433;50.27598896044159;56.867469879518076;56.046065259117086;56.11510791366906;54.55840455840456;53.02674800563116;85.34923339011925;49.65580541532813;50.69124423963134;95.3405017921147;90.11627906976744;49.723502304147466;50.97402597402597;65.48582995951418;48.632634457611665;52.10084033613446;42.84463894967177;68.75;46.043808672329014;46.9553450608931;51.11008325624422;56.022944550669216;66.66666666666666;56.936416184971094;63.58179089544772;51.2546468401487;65.402124430956;51.599443671766345;56.03448275862068;50.41398344066237;52.811621368322406;65.26582278481013;49.930907415937355;60.93596059113301;56.943105110896816;48.971193415637856;51.32743362831859;52.37651444547996;61.664190193164934;52.45441795231417;47.420814479638004;70.77888133821223;56.415185007208066;57.612373127114545;56.77884615384615;56.63461538461539;51.674418604651166;50.903195924038904;56.85425685425686;55.26066350710901;51.94805194805194;48.4296768320437;56.99183085055262;58.22416302765647;55.50786838340487;52.816901408450704;55.96550071873503;51.67130919220055;56.24700813786501;46.627697841726615;50.482315112540185;56.03448275862068;63.01096709870389;58.21619001454192;56.84766938971648;66.36085626911316;46.43657552666966;56.79190751445087;53.46534653465347;53.10734463276836;54.1923259118901;54.184397163120565;52.02797202797203;51.674418604651166;52.10280373831776;43.196829590488775;44.928825622775804;43.64518976169462;56.190019193857964;41.14832535885167;41.953772350632356;51.60390516039052;50.83333333333333;52.026082906381;54.18044402456306;50.97222222222222;62.4441132637854;67.610710607621;63.827655310621246;54.41176470588235;66.66666666666666;61.584158415841586;92.75618374558304;59.29070929070929;69.87012987012987;94.52706722189174;60.382916053019144;65.31850353892821;53.38028169014084;57.384169884169886;53.46208195949128;56.92974013474495;57.76487663280116;52.594670406732114;52.10280373831776;55.72519083969466;53.17348377997179;53.813559322033896;54.480796586059746;50.90236001850995;48.49452554744526;52.38095238095239;49.519890260631
[Macrococcus_canis]_57064471;40.909090909090914;57.17044905842587;51.32867132867133;49.930651872399444;57.77993213766359;100.0;55.44412607449857;55.51839464882943;46.817155756207676;49.516797054763;55.43893129770993;50.90571295866233;49.105094079853146;52.89684408855393;63.12877263581489;52.470588235294116;53.62387494078635;48.1498401096391;43.30534688466637;46.817155756207676;61.838161838161845;62.3370110330993;63.47124117053481;50.83798882681564;49.86149584487535;57.948468643655815;48.083941605839414;48.089171974522294;57.398452611218566;56.867469879518076;49.307479224376735;49.37759336099585;55.44412607449857;48.083941605839414;50.977653631284916;42.18818380743983;57.94074793589121;45.30831099195711;47.6775956284153;50.90487238979118;51.751517982251286;57.550822846079384;62.88297338021095;55.66714490674318;52.041295166588455;55.51839464882943;48.970251716247134;61.10283159463488;50.48543689320388;50.0;58.48780487804878;50.41782729805014;52.604411074612855;63.38880484114977;48.1498401096391;49.79157017137564;51.18439386901997;51.751517982251286;52.18002812939522;46.941549614861806;58.55680156021453;61.7573639540689;66.46153846153847;60.21717670286279;61.66500498504487;50.8364312267658;50.90739879013495;55.08838987099857;52.811621368322406;50.13812154696132;47.1441523118767;54.930919485469275;66.20583717357911;50.48678720445062;52.470588235294116;60.31667491340921;50.485886163813056;53.61702127659574;46.612466124661246;50.0;60.38575667655787;57.85645004849661;55.45454545454545;54.56707897240724;58.79765395894429;47.81818181818182;61.274265803882535;53.62731152204836;53.04964539007092;51.1899206719552;54.131054131054135;50.97674418604651;51.04699860400186;50.978564771668225;43.738898756660745;43.813747228381374;42.167617376042124;63.88467374810318;41.29483814523184;40.68606165870604;49.585253456221196;49.03492647058824;48.42393787117405;52.03556387459055;49.51635191156149;53.46534653465347;57.052835676199706;57.77993213766359;60.555004955401394;58.009708737864074;52.67857142857143;57.16353111432706;51.43129770992366;56.79190751445087;57.70348837209303;51.74988334111059;55.51839464882943;51.04505341384116;55.311004784689;51.40056022408963;54.71877979027645;54.131054131054135;50.83565459610028;49.44649446494465;51.89340813464236;52.68361581920904;49.93084370677732;50.55710306406686;49.24137931034483;47.27272727272727;49.723502304147466;46.820027063599454
[Bacillus_paralicheniformis]_56670358;44.17989417989418;63.58179089544772;50.693160813308694;50.13824884792627;63.74561842764146;55.44412607449857;100.0;77.04385489983757;50.41436464088398;48.29622898682417;66.22651091924835;48.36363636363637;48.566226672735546;51.252319109461965;51.25348189415042;49.44903581267218;51.46443514644351;48.495897903372835;46.9553450608931;48.02899864068872;53.90070921985816;51.74988334111059;52.67354596622889;50.764242704956;51.463074779377614;62.95556665002496;51.533457249070636;50.27573529411765;64.40422322775264;63.17365269461078;50.486336266790175;47.018970189701896;76.09046849757674;46.89189189189189;50.693802035152636;47.893067512460355;64.25339366515837;47.96195652173913;47.35413839891452;49.246231155778894;52.880562060889936;71.2938711367208;51.04311543810849;94.99105545617174;50.0;77.62085822922324;49.24691921497033;52.52808988764045;49.86251145737855;47.42314647377939;60.47197640117994;46.75383228133453;59.833659491193735;51.677539608574094;47.22096701310438;49.37931034482759;47.89687924016282;61.74430128840436;50.83256244218316;48.90310786106033;65.33400809716599;53.39302544769085;53.820754716981135;51.674418604651166;52.02986467568829;49.381584974805314;49.51812758145939;53.53107344632768;51.87760778859527;50.413223140495866;47.958257713248635;51.32005558128764;54.40340909090909;50.623556581986136;50.69444444444444;53.032440056417485;48.77049180327869;52.66604303086997;47.690217391304344;47.90067720090293;51.60539785946953;57.818532818532816;54.107648725212464;53.6;60.550909985243486;48.09610154125114;52.03176085941149;52.601969057665265;51.820728291316534;50.90403337969403;52.45441795231417;48.768248175182485;49.10836762688614;50.62471078204535;41.57596865476709;46.558704453441294;44.409937888198755;52.17391304347826;43.64763169544046;44.28191489361702;47.690217391304344;47.021660649819495;47.893067512460355;48.63387978142077;46.69365721997301;57.06051873198847;66.15620214395099;58.81495871782418;50.69444444444444;71.56348373557188;62.30730979612134;63.89584376564847;60.33182503770739;63.74561842764146;63.99197592778335;58.592233009708735;75.9010220548682;50.62240663900415;52.3120037365717;51.25348189415042;54.91686460807601;53.17050258337247;49.931097841065686;50.834105653382764;52.880562060889936;51.46443514644351;51.32005558128764;51.39405204460966;49.17657822506862;48.29157175398633;50.345462920313224;46.308724832214764
[Bacillus_atrophaeus_subsp._globigii]_23408669;42.60793720017445;65.82150101419877;51.463074779377614;52.17188229799159;65.65349544072949;55.51839464882943;77.04385489983757;100.0;49.65643609711407;49.45054945054945;67.67418032786885;50.4147465437788;49.382151029748286;52.59709873654656;52.742616033755276;49.58639705882353;51.9589552238806;47.55434782608695;45.837063563115485;49.45105215004574;54.85252140818269;52.819548872180455;53.39302544769085;52.24508886810103;52.098880597014926;64.26774031202818;50.90236001850995;51.1090573012939;66.07414931437278;65.402124430956;50.83565459610028;48.224043715846996;84.64144551101073;48.700410396716826;50.903195924038904;46.63072776280324;64.75037821482601;47.62765476728423;48.69922409858512;49.862385321100916;54.912197437114386;75.14729512587039;52.24299065420561;77.9107725788901;51.324965132496516;87.17801946193474;50.13774104683195;53.53440150801131;50.13774104683195;48.700410396716826;61.74430128840436;48.0218281036835;60.225600784698386;52.459016393442624;47.021660649819495;48.968363136176066;49.11080711354309;61.904761904761905;51.392757660167135;48.02362562471604;66.34419551934828;54.55840455840456;54.91686460807601;53.53107344632768;53.96975425330813;51.04214914312182;50.34610059990771;55.656324582338904;53.37078651685393;51.386321626617374;48.4296768320437;53.95852968897267;54.69639468690703;52.098880597014926;51.536312849162016;53.973509933774835;49.17808219178082;54.76529160739687;47.690217391304344;49.862763037511435;53.82436260623229;59.356725146198826;54.98575498575499;55.13307984790875;63.52705410821643;46.37096774193548;53.10442144873001;53.17647058823529;52.389878163074044;51.18439386901997;51.81564245810056;51.60390516039052;50.693160813308694;50.207660359944626;43.196829590488775;45.51138901295221;44.090305444887115;52.10280373831776;43.07760141093475;44.98886414253897;48.97213339424395;49.24415941365094;49.24554183813443;50.69252077562327;47.89115646258503;57.971014492753625;64.8936170212766;60.766961651917406;51.9607843137255;75.52334943639292;61.10562685093781;65.88950836289914;60.493205837946654;66.83673469387756;65.56962025316456;58.13165537270088;84.32919954904172;52.16581276199348;54.91686460807601;51.04311543810849;55.87954110898662;54.91686460807601;50.62298107983387;51.60689333954355;54.107648725212464;52.456715021057555;51.53061224489795;53.317647058823525;49.4500458295142;47.218453188602446;51.813953488372086;46.70255720053836
[Megasphaera_elsdenii_14-14]_36311740;46.963562753036435;48.83826879271071;46.09865470852018;45.3125;49.04197080291971;46.817155756207676;50.41436464088398;49.65643609711407;100.0;45.38564422648239;48.70395634379263;45.19145146927872;44.100751215201065;46.624662466246626;44.602398933807194;46.157303370786515;45.44235924932976;45.05347593582888;46.75383228133453;44.3609022556391;45.76423128641864;44.07982261640798;45.8950201884253;47.01627486437613;47.487550928021726;48.700410396716826;49.107551487414185;47.76119402985074;48.90610756608933;48.6351228389445;48.01641586867305;43.70304904993372;50.62240663900415;46.09865470852018;47.08540442837777;47.15703971119133;48.49863512283895;45.195729537366546;45.83333333333333;46.49910233393178;47.090663058186735;48.6351228389445;44.53818827708703;50.69188191881919;46.48648648648649;50.13786764705882;46.63375224416517;44.602398933807194;46.10912343470483;44.09553295002212;47.690217391304344;43.32304980167475;51.743375174337515;45.50335570469798;45.1828724353256;44.71689701292911;44.1747572815534;50.345781466113415;45.641484130531964;46.555605583070694;48.161597821152974;46.026044005388414;46.09865470852018;44.41489361702128;45.57245080500895;46.624662466246626;44.345898004434595;46.88908926961226;44.43954104148279;44.951284322409215;43.71415968239965;45.32502226179875;46.42696629213483;56.18408437200384;45.24341223760607;45.17857142857143;46.10564010743062;47.223476297968396;47.22096701310438;44.18502202643172;44.666666666666664;47.36129905277402;44.86894713460684;46.10215053763441;47.82411604714415;46.04026845637584;44.212860310421284;47.34934299954689;47.3469387755102;46.223021582733814;47.021660649819495;46.42696629213483;47.021660649819495;46.68470906630582;38.550106609808104;46.68769716088328;46.817155756207676;44.98439589835042;47.430650295588904;40.77922077922078;44.47893569844789;44.85981308411215;45.12683578104139;45.64537740062528;44.35090828533452;49.04197080291971;49.58601655933762;46.963562753036435;44.085068675232606;49.246231155778894;50.41512915129152;48.09782608695652;49.71804511278196;47.89497510185604;48.6351228389445;51.251158480074146;50.900692840646656;46.76258992805755;45.31668153434433;48.49452554744526;47.021660649819495;46.42696629213483;43.973509933774835;45.30831099195711;47.556561085972845;46.95259593679458;45.195729537366546;44.795373665480426;47.021660649819495;46.091644204851754;45.32085561497326;44.23841059602649
[Lactobacillus_reuteri_TD1]_57052521;42.22222222222222;50.48409405255878;53.39302544769085;53.10734463276836;50.345462920313224;49.516797054763;48.29622898682417;49.45054945054945;45.38564422648239;100.0;49.725022914757105;48.76712328767123;58.61733203505355;55.51839464882943;49.72375690607735;61.0009910802775;59.960649286768316;63.49924585218702;43.007915567282325;46.89189189189189;50.34706154558075;49.31002759889604;49.44802207911684;52.320675105485236;51.9607843137255;50.48498845265589;48.29157175398633;57.30120481927711;50.48409405255878;51.181102362204726;56.969990319457885;47.08012675418741;47.893067512460355;45.50737594993294;50.90487238979118;41.52910512597741;51.88635305076852;44.48382809038547;44.34087882822903;61.51560178306092;52.02986467568829;49.382151029748286;49.44852941176471;48.566226672735546;63.348416289592755;49.72477064220184;49.45054945054945;50.55555555555556;61.74430128840436;47.151898734177216;52.24299065420561;47.41379310344828;48.294679399727144;51.751517982251286;63.66381479617513;59.282907662082515;57.83365570599614;48.63138686131387;61.05888174171202;64.24242424242425;50.90236001850995;50.34706154558075;49.03846153846153;50.55504162812211;51.96261682242991;60.5821410952146;62.35646530204693;53.973509933774835;53.01824988301357;64.1566265060241;58.85797950219619;54.47655139744197;49.175068744271314;50.207660359944626;60.20710059171598;48.90009165902842;61.43564356435643;56.10924772400575;44.795373665480426;50.0;51.04505341384116;52.026082906381;49.586776859504134;53.96975425330813;52.38540692235735;63.54062186559679;50.138632162661736;61.64179104477612;59.03968642822146;61.56141223272004;55.96550071873503;61.29831516352825;60.42385411532775;59.577603143418465;44.910714285714285;43.83016364440513;43.19083296606435;50.83565459610028;40.6426400347373;43.00176056338028;47.018970189701896;46.883468834688344;46.492805755395686;48.76712328767123;46.42375168690958;49.382151029748286;49.654537079686776;50.9713228492137;48.76373626373626;49.24554183813443;49.586776859504134;50.13786764705882;46.81734317343174;51.32127955493742;50.62298107983387;48.700410396716826;47.49209218255761;51.744997673336435;54.41176470588235;67.37004632012352;53.82797731568998;54.41176470588235;52.10084033613446;53.03815355628827;52.95774647887323;52.46132208157525;50.83256244218316;50.76495132127955;52.459016393442624;48.35616438356165;54.04255319148936;56.32183908045977
