[Methanohalophilus_halophilus]_30582396;100.0;51.24471582902771;54.28845232390992;52.75142314990512;39.63232150491663;21.09433962264151;54.066985645933016;52.75142314990512;55.25554484088717;55.4054054054054;21.34238310708899;21.068472535741158;53.40638399237733;53.40638399237733;22.125237191650854;21.250941974378296;53.479504289799806;52.75142314990512;21.92678227360308;52.75142314990512;52.823920265780735;52.75142314990512;21.986353297952995;21.663516068052928;54.066985645933016;22.256568778979908;53.99330463892874;54.28845232390992;54.95668912415784;21.388155413051678;54.36241610738255;54.95668912415784;21.234939759036145;21.663516068052928;53.62595419847328;19.895678092399404;53.699284009546545;22.351121423047175;22.445820433436534;22.115013508297952;53.62595419847328;55.10597302504817;22.063919907585674;54.95668912415784;23.290347792106292;20.867009551800148;54.95668912415784;20.140949554896142;21.581116523042336;20.711143695014663;21.502491376006134;23.2421875;54.73330129745315;21.81612660135644;51.95847097687588;22.57448433919022;23.290347792106292;21.131066106228506;86.88334300638422;57.66780989710926;55.25554484088717;47.41655235482396;52.75142314990512
[Methanospirillum_hungatei_JF-1]_3924732;51.24471582902771;100.0;50.04659832246039;50.961087669948434;40.47311827956989;21.922492401215806;49.906890130353815;50.81967213114754;50.18656716417911;50.53763440860215;20.20918939110945;20.02983961208504;49.6978149697815;49.6978149697815;20.524344569288388;19.98508575689784;49.906890130353815;50.60804490177736;20.717283479587945;50.60804490177736;50.961087669948434;50.67852129153019;20.65991751031121;20.65991751031121;50.67852129153019;20.579268292682926;50.39701074264362;50.04659832246039;48.79852125693161;20.119447555057857;49.35064935064935;48.79852125693161;20.46389824167602;20.344053851907255;50.04659832246039;19.362017804154302;50.25664955669622;20.948012232415902;21.272518206209277;21.272518206209277;49.35064935064935;50.326797385620914;20.946203739030906;49.6978149697815;23.87122104436592;22.168585220943186;48.79852125693161;20.45370026031982;21.39917695473251;22.234595397178918;20.669965740388278;23.435054773082943;49.2814093648586;20.32005954596204;47.842056932966024;23.328209069946197;24.21259842519685;20.853983987800227;51.81518151815182;53.457319980925135;50.467289719626166;50.443303779748014;50.60804490177736
[Methanosarcina_barkeri_str._Fusaro]_3625257;54.28845232390992;50.04659832246039;100.0;69.47368421052632;37.68971332209106;19.962616822429908;76.82591982427238;69.38453445554971;90.75829383886256;74.8099891422367;22.078907435508345;22.17160212604404;68.1462140992167;68.1462140992167;21.986353297952995;22.264437689969604;68.32200731834814;69.47368421052632;22.39845261121857;69.47368421052632;69.56292785676672;69.29547844374343;22.543792840822544;22.264437689969604;70.91295116772824;22.635658914728683;69.20651602732526;100.0;90.98457888493475;21.893939393939394;84.84500574052812;90.98457888493475;22.2011385199241;21.986353297952995;69.92084432717678;20.434131736526943;69.83122362869199;22.162162162162165;22.683210546723537;23.11284046692607;68.58638743455498;91.21140142517815;21.502491376006134;55.932203389830505;23.290347792106292;21.491875923190545;90.98457888493475;20.45370026031982;21.217781098244302;20.27027027027027;21.689059500959694;23.290347792106292;54.73330129745315;21.13150992881229;52.46212121212122;21.968833143291526;23.145979703356755;21.362940275650843;54.73330129745315;57.12890625;74.90494296577947;50.513538748832865;69.47368421052632
[Methanosarcina_mazei_S-6]_24840642;52.75142314990512;50.961087669948434;69.47368421052632;100.0;38.565973695375476;21.140052850132125;69.29547844374343;97.66728054020871;69.20651602732526;68.05845511482255;21.893939393939394;21.709531013615734;75.28579205225911;75.28579205225911;21.57159047978844;21.61753590325019;75.57251908396947;98.15384615384616;22.351121423047175;98.15384615384616;97.9102642901045;96.46125686394143;22.125237191650854;22.310908399847968;77.41046831955923;22.30382682643989;80.29115341545354;69.47368421052632;69.02887139107612;21.801665404996214;70.10036978341257;69.02887139107612;21.6012084592145;21.159638554216865;76.34173055859803;19.98508575689784;76.43835616438356;22.162162162162165;22.635658914728683;22.067901234567902;75.1904243743199;69.29547844374343;21.502491376006134;55.48044422984065;23.91987431264729;22.350316102640384;69.02887139107612;20.45370026031982;21.80930930930931;21.5577703949797;21.455938697318008;23.67698941591533;54.65898174831892;20.905011219147347;53.11459819305754;22.527682321496755;23.67698941591533;21.549079754601227;52.75142314990512;56.44141954302382;68.23406478578893;51.43259746359793;98.15384615384616
[Natrialbaceae_archaeon_XQ-INN_246]_52266988;39.63232150491663;40.47311827956989;37.68971332209106;38.565973695375476;100.0;25.0;38.155668358714045;38.565973695375476;37.631689844079226;38.097251585623674;19.560439560439562;18.950437317784257;39.63232150491663;39.63232150491663;19.38551572787125;19.080627508208682;39.39393939393939;38.62478777589134;19.910347403810235;38.62478777589134;38.565973695375476;38.683651804670916;19.38551572787125;19.472913616398245;39.27505330490405;19.731443491234614;38.155668358714045;37.68971332209106;37.74778574441164;19.298245614035086;37.400084139671854;37.74778574441164;18.290474465773272;19.21110299488678;38.80152996175096;17.791411042944784;38.74256584536958;20.631341600901916;20.903954802259886;21.177802944507363;39.69204448246364;37.631689844079226;18.58407079646018;40.11154011154011;25.381903642773207;24.33842713380544;37.74778574441164;23.68222891566265;20.726338958180484;23.666666666666668;18.365844681634155;24.552529182879375;36.19683069224354;17.065333809353803;37.9222972972973;23.482549317147193;25.62794348508634;17.37226277372263;38.97872340425532;41.54379878577624;38.097251585623674;42.35959947757945;38.62478777589134
[Haloplanus_rallus]_43369505;21.09433962264151;21.922492401215806;19.962616822429908;21.140052850132125;25.0;100.0;20.322459692538434;21.323251417769377;20.0074794315632;20.45795795795796;21.707779886148007;21.523304281924972;21.140052850132125;21.140052850132125;21.247637051039696;21.56937073540561;21.09433962264151;21.003016591251885;21.64351851851852;21.003016591251885;21.23158292406498;21.140052850132125;21.0188679245283;20.92760180995475;20.82078313253012;20.389461626575027;20.54845980465815;19.962616822429908;19.783501306457634;21.523304281924972;19.783501306457634;19.783501306457634;20.639097744360903;20.700037636432068;20.27736131934033;18.865826538176428;20.322459692538434;23.308564724286274;23.019898556379243;23.40508806262231;21.23158292406498;19.91778774289985;19.387755102040817;21.04866088268578;30.024813895781637;26.84719535783365;19.783501306457634;28.55436081242533;22.407267221801668;29.314420803782504;19.61378265808406;29.329494035376385;18.63216266173752;17.849305047549375;19.649515287099177;25.85596221959858;29.59604286892003;19.11764705882353;21.140052850132125;22.031963470319635;20.367591897974492;21.245283018867926;21.003016591251885
[Methanosarcina_flavescens]_53687422;54.066985645933016;49.906890130353815;76.82591982427238;69.29547844374343;38.155668358714045;20.322459692538434;100.0;69.11764705882352;77.11771177117713;89.97050147492625;22.4971450323563;22.310908399847968;67.79572694111516;67.79572694111516;22.125237191650854;22.403955876759223;67.1858774662513;69.56292785676672;22.778424524641057;69.56292785676672;69.11764705882352;69.11764705882352;22.590476190476192;22.73073989321129;70.01055966209081;23.017107309486782;71.00371747211895;76.82591982427238;76.14879649890591;22.310908399847968;75.95628415300546;76.14879649890591;21.78517397881997;21.663516068052928;70.19027484143763;20.25411061285501;70.10036978341257;22.683210546723537;22.39845261121857;23.256719906505648;69.92084432717678;77.31277533039648;20.853983987800227;54.066985645933016;23.72549019607843;21.85185185185185;76.14879649890591;20.723071188967573;20.94670145359672;21.155261221486388;21.549079754601227;23.049921996879874;53.333333333333336;21.313320825515948;52.38996687174633;22.015209125475284;23.822605965463108;21.362940275650843;53.99330463892874;55.38387252535008;89.97050147492625;50.72463768115942;69.56292785676672
[Methanosarcina_mazei_Go1]_1480140;52.75142314990512;50.81967213114754;69.38453445554971;97.66728054020871;38.565973695375476;21.323251417769377;69.11764705882352;100.0;69.20651602732526;67.97078768909755;21.61753590325019;21.433962264150942;75.0;75.0;21.525679758308158;21.34238310708899;75.09516041326808;96.34146341463415;22.115013508297952;96.34146341463415;99.01112484548825;98.52034525277435;22.218002278769465;22.310908399847968;77.41046831955923;22.162162162162165;80.49327354260089;69.38453445554971;68.85159937073938;21.525679758308158;70.10036978341257;68.85159937073938;21.417797888386122;21.068472535741158;76.72886937431394;19.895678092399404;76.82591982427238;22.209347238315953;22.5881441301821;22.115013508297952;75.28579205225911;69.20651602732526;21.59570387418489;55.55555555555556;23.822605965463108;22.213967310549776;68.85159937073938;20.45370026031982;21.76360225140713;21.692535107169252;21.549079754601227;23.628526645768027;54.510556621881;20.950243172465395;53.041825095057035;22.38749046529367;23.67698941591533;21.362940275650843;52.823920265780735;56.36540330417882;68.1462140992167;51.43259746359793;96.34146341463415
[Methanosarcina_vacuolata_Z-761]_24811206;55.25554484088717;50.18656716417911;90.75829383886256;69.20651602732526;37.631689844079226;20.0074794315632;77.11771177117713;69.20651602732526;100.0;74.90494296577947;22.450532724505326;22.543792840822544;68.76310272536688;68.76310272536688;22.73073989321129;22.590476190476192;68.41004184100419;69.47368421052632;23.11284046692607;69.47368421052632;69.38453445554971;69.56292785676672;22.63719512195122;22.73073989321129;71.82497331910352;23.304754481683553;69.92084432717678;90.75829383886256;89.74661166764879;22.63719512195122;85.16388729154687;89.74661166764879;21.46359864202188;22.078907435508345;70.55084745762711;20.479221265443652;70.46056114346216;22.683210546723537;23.06495527032283;23.545490042951972;69.56292785676672;99.25742574257426;21.362940275650843;55.48044422984065;23.338545738858482;21.761658031088082;89.74661166764879;20.948469006721435;20.94670145359672;20.62271062271062;21.038564337533412;23.00194931773879;53.91969407265774;20.85981308411215;52.17391304347826;22.29420731707317;23.049921996879874;21.27008416220352;54.95668912415784;56.899073622623106;74.90494296577947;50.373134328358205;69.47368421052632
[Methanosarcina_thermophila_CHTI-55]_41602396;55.4054054054054;50.53763440860215;74.8099891422367;68.05845511482255;38.097251585623674;20.45795795795796;89.97050147492625;67.97078768909755;74.90494296577947;100.0;22.543792840822544;22.403955876759223;66.06498194945848;66.06498194945848;22.17160212604404;22.403955876759223;65.97938144329896;67.97078768909755;22.73079906904577;67.97078768909755;67.79572694111516;67.79572694111516;22.63719512195122;22.824427480916032;68.76310272536688;22.683210546723537;68.67469879518072;74.8099891422367;74.14818820984316;22.310908399847968;74.33676231727125;74.14818820984316;21.73913043478261;21.709531013615734;69.11764705882352;20.119447555057857;69.02887139107612;22.493224932249323;22.256568778979908;23.017107309486782;68.85159937073938;74.90494296577947;21.177370030581038;54.28845232390992;23.386781384434883;21.536756557074252;74.14818820984316;20.678092399403873;20.81161578555473;20.93279471171502;21.59570387418489;22.906116088819633;53.772683858643745;20.905011219147347;52.96912114014252;22.10806697108067;23.531714956930305;21.549079754601227;56.007751937984494;55.759922555663124;99.75186104218362;50.79513564078578;67.97078768909755
