[Alternaria_alternata]_29112820;100.0;67.74346793349169;63.15545243619489;66.16470588235293;20.727791651801642;21.815622800844476;21.31324004305705;22.812156719150494;66.39962299717249;23.27113062568606;22.61609358383552;72.97430830039525;67.85714285714286;68.41853798375539;75.92407592407594;67.7772489290814;63.47741622146673;59.82711555959963;61.67664670658682;59.67302452316077;61.23105190629307;40.95085896923691;42.50604351329573;65.54149085794656;76.09022556390977;66.50921114785073;61.08306562643414;43.623607098638054;23.819742489270386;23.315508021390375;22.23024178996752;21.016827783745075;68.0972818311874;21.888412017167383;63.9943741209564;62.03874538745387;57.4496644295302;68.82183908045977;61.98347107438017;69.164265129683;62.315498154981555;66.52421652421653;73.42588001983144;67.06161137440758;65.415297982168;22.489082969432314;62.315498154981555;41.6298675230831;69.5274831243973;69.3012048192771;50.0;43.35953661563922;66.25824693685203;33.46364347146208;52.70567531896172;61.15702479338842;53.36856010568032;68.59741503111536;65.12068149550402;59.53360768175583;66.94638694638695;69.65317919075144;65.57069046500705;22.26935312831389;47.97297297297297;68.53448275862068;63.839701770736255;46.89217758985201;69.32692307692308;60.64073226544623;67.5547098001903;63.172413793103445;22.245762711864405;46.711635750421586;62.57443884562529;64.15356151711379;60.588235294117645;52.040368582711714;46.30788485607009;65.21126760563381;65.6484962406015;68.82183908045977;54.53736654804271;47.83347493627868;50.0;67.28045325779037;70.67961165048544;67.67676767676768;61.15702479338842;59.4885598923284;67.76504297994269;66.03862458784738;54.95093666369313;50.455136540962286;68.97546897546898;74.20792079207921;23.126338329764454;61.30514705882353;60.452488687782804;20.082815734989648;23.15112540192926;66.0865475070555;54.33140826299423;69.64717254712421;67.29947793070717;68.0;61.88940092165899;61.71875;21.487603305785125;21.78649237472767;66.39962299717249;22.153734590282813;20.042568286626462;70.65693430656934;21.379805964786204;96.32107023411372;21.139376567538516;23.001095290251918;65.86741889985895;21.25874125874126;22.116402116402117;22.877442273534637;20.684736091298145;67.84015223596575;22.587719298245617;65.19076778144137;66.57223796033995;62.338262476894634;64.15356151711379;21.35678391959799;20.857142857142858;22.632541133455213;21.497326203208555;43.38602329450915;22.91134622400584;46.95945945945946
[Aspergillus_mulundensis]_38112720;67.74346793349169;100.0;61.920073495636196;79.7866937531742;20.661450924608822;21.363636363636363;21.50537634408602;23.231953096372298;78.33753148614609;23.060109289617486;23.59230220955096;67.2224868985231;78.0352644836272;79.57317073170732;68.54415274463007;77.85606441872169;70.9726443768997;62.229387379087974;62.315498154981555;59.719075668328045;62.315498154981555;40.748109828889774;42.124248496993985;66.04127579737336;66.91943127962085;64.52513966480447;62.84127718648773;42.46631278072683;23.567105731577072;23.15340909090909;22.954380883417812;21.339061940565703;79.39086294416244;22.86947141316073;60.724106324472956;63.50974930362116;59.56580732700135;70.55984555984556;64.28239665582907;70.33285094066571;63.86437529029262;63.76339077782953;65.89403973509934;68.76790830945558;67.64705882352942;22.238319449474826;60.72892938496584;41.820368885324775;68.82183908045977;69.73493975903614;48.15599830436626;42.72801972062449;77.56024096385542;34.34065934065934;50.51903114186851;62.54041570438799;52.2895769733973;69.35251798561151;65.70345807674089;60.23820430600092;67.60037348272643;64.46204005589195;67.64705882352942;22.41440169431698;49.17197452229299;69.12751677852349;65.02808988764045;44.34314131786159;63.094688221709006;62.61552680221811;68.86657101865137;68.30652790917692;21.746755524377413;45.25395503746877;66.57303370786516;69.59008579599619;61.80081855388813;50.45474231268947;48.85690093141405;61.61245991754466;67.64705882352942;79.39086294416244;52.69618588338448;45.98326359832636;49.807938540332906;67.94326241134752;65.88235294117646;69.49563530552861;62.01657458563537;62.44302643573382;64.8876404494382;68.1255946717412;52.56241787122208;48.40085287846482;63.737796373779645;67.52136752136752;23.05229455709712;62.46537396121884;64.35506241331484;20.310344827586206;22.422954303931988;67.53431140558448;52.49562171628721;66.30434782608695;67.88598574821853;84.0270551508845;62.52884171665898;61.760660247592845;21.548942273216205;21.84782608695652;76.91154422788605;23.015294974508375;20.447284345047922;67.98853320592451;21.224051539012166;67.74346793349169;21.41833810888252;23.194748358862142;79.36105476673428;21.48846960167715;21.875;23.504273504273502;20.919458303635068;76.40897755610972;22.916666666666664;64.52971455311184;77.82805429864254;62.603878116343495;68.4659090909091;21.723518850987432;21.17857142857143;22.782037239868565;21.601423487544483;41.69741697416974;23.015294974508375;45.98326359832636
[Phialophora_attae]_28731109;63.15545243619489;61.920073495636196;100.0;61.253430924062215;20.685959271168276;21.60450387051372;20.8810888252149;22.772277227722775;61.179698216735254;23.006583760058522;22.40340304856434;62.18097447795824;61.71875;62.09120221096269;62.47689463955638;62.315498154981555;57.450796626054355;65.34653465346535;64.5843118835134;63.94208313872023;64.66165413533834;41.3322632423756;42.955465587044536;61.62310866574966;61.46408839779005;61.496099128040385;64.66165413533834;43.910521955260975;22.90184921763869;22.4902447676481;21.531272465851906;20.199501246882793;62.165898617511516;21.456622634773296;59.088838268792706;66.92051404093289;58.31455610635421;63.143254520166906;67.8741658722593;63.00417246175244;64.92957746478874;63.064741499767116;60.625574977000916;61.942015646571555;61.71875;22.851919561243143;60.41095890410959;43.11255587159691;60.78790655061842;61.46408839779005;48.654421187526694;42.40428159736517;61.633776961909135;33.07301835220617;50.19505851755527;64.97175141242938;49.6771416272062;63.458856345885636;62.07538389948814;55.90868397493286;61.69154228855721;60.47466910086718;61.64446485989894;21.627333568157802;45.50748752079867;63.16767301439852;62.349676225716934;45.28697109342271;60.255241567912485;66.46080760095012;62.17712177121771;59.5945945945946;21.947776993648553;45.173422482239864;59.02154398563735;59.235955056179776;59.666516448850835;49.67546516659455;45.33001245330012;59.60926851431167;61.496099128040385;61.867525298988035;52.17200526546731;45.78262694083088;47.034076567101394;61.2859097127223;61.30514705882353;63.30361332707649;65.28301886792453;57.0353982300885;61.38978370915784;61.34800550206327;51.9053876478318;48.140230867892264;59.26430517711172;62.263279445727484;22.084367245657567;64.73906911142454;58.815612382234185;20.24922118380062;23.024669288523416;62.59225092250923;51.4410480349345;61.40027637033625;62.54041570438799;62.67898383371825;65.4245283018868;64.31244153414406;20.924399856682193;21.480406386066765;62.36757254721327;22.20203488372093;20.901932712956334;61.634349030470915;20.773638968481375;62.70245256825544;20.924399856682193;23.186813186813186;61.18993135011441;20.45929018789144;21.904761904761905;22.316684378320936;20.685959271168276;61.04252400548697;22.63736263736264;60.302197802197796;61.4115490375802;65.89403973509934;59.666516448850835;21.14142139267767;20.858676207513415;22.413162705667276;21.240199572344977;42.54349627174814;22.73722627737226;46.33529907329402
[Aspergillus_nomius_NRRL_13137]_26804066;66.16470588235293;79.7866937531742;61.253430924062215;100.0;20.70437566702241;21.960646521433592;21.942446043165468;23.096632503660324;96.01328903654485;23.374726077428782;22.63083451202263;66.03595080416272;78.0352644836272;78.57503789792824;68.54415274463007;78.9367088607595;70.28254288597377;60.82191780821918;60.53832116788321;60.30013642564802;60.978956999085085;41.14126097366321;43.09927360774818;64.04077849860982;65.6632173095014;62.857142857142854;59.30285196921684;43.75772558714463;23.831608990367464;22.54416961130742;21.415802645691812;21.20886981402003;78.39475012619889;22.341568206229862;59.626763768775604;63.13107920333487;58.84736605132823;68.36588851834206;62.09899175068744;67.50474383301707;62.956120092378754;62.928637627432806;64.03180542563143;66.14950634696756;66.93434104865375;21.97325623418865;60.14525646845211;42.21954161640531;66.66666666666666;67.15709539629805;47.034076567101394;43.080724876441515;91.49972929074174;33.45029239766082;50.0;61.126373626373635;52.88966725043783;66.95035460992908;64.30248943165806;60.01829826166514;66.89911668991166;62.49424758398527;66.93434104865375;21.769662921348313;50.772532188841204;66.65092111478508;62.89279112754159;44.763092269326684;62.3448275862069;61.05263157894737;68.38340486409156;67.12071395021137;22.433862433862434;47.09106239460371;65.79683131407269;69.18687589158345;62.09567198177677;50.32453483340545;49.61702127659574;61.24314442413162;67.09219858156028;78.39475012619889;53.03163444639719;46.71993271656854;51.68539325842697;65.82633053221288;64.87371375116932;65.56134533396495;61.793103448275865;62.14740673339399;62.67898383371825;67.4088109900521;53.57142857142857;48.27439284192586;63.282336578581365;63.94052044609665;22.05363443895554;60.831809872029254;63.22314049586777;20.434932688988606;21.220624342336023;65.73033707865169;52.56241787122208;65.67796610169492;67.01323251417769;77.47114902157551;61.633776961909135;61.98347107438017;21.201287093314267;21.71552660152009;83.22981366459628;22.61343012704174;20.833333333333336;67.18972895863052;21.65948275862069;66.55660377358491;21.854780733285406;23.194748358862142;93.49015317286651;20.93913043478261;22.60685270222536;22.674212946586486;20.876380477377985;73.89380530973452;22.69244801167457;62.85317276516906;92.54218835057159;62.08007363092499;66.57303370786516;21.986326016552717;21.17857142857143;22.602989427633975;21.471738357625313;44.24040066777963;22.881047653692253;47.27733220768256
[Aspergillus_pseudonomius]_43671697;20.727791651801642;20.661450924608822;20.685959271168276;20.70437566702241;100.0;24.49438202247191;27.126617012936105;25.380116959064324;20.490056818181817;24.269230769230766;23.825503355704697;20.278969957081543;20.405261286882332;20.576717693129225;21.46446518305815;20.576717693129225;20.22346368715084;20.449678800856532;20.471596998928188;20.77225598855917;21.207764198418406;19.198312236286917;18.763102725366878;21.308544869503038;20.14951940192239;20.106382978723406;21.033740129217517;20.345696795102626;25.528700906344408;23.73323397913562;26.914062500000004;69.73821989528795;20.448079658605973;26.060138781804167;19.914346895074946;20.535714285714285;20.234708392603128;21.615798922800717;20.212765957446805;21.37733142037303;20.491803278688526;20.278471974294895;21.21212121212121;21.18067978533095;21.397849462365592;24.48900887003471;20.02129925452609;19.15641476274165;20.945220193340493;20.83780880773362;20.47499100395826;20.806100217864923;20.640569395017792;18.695652173913043;21.06792589901925;20.773638968481375;20.497118155619596;20.90032154340836;21.325126719768285;21.72175808209226;20.300489168413698;19.872476089266737;21.441376837576193;23.549107142857142;20.64516129032258;21.226245966296165;20.427807486631018;20.216216216216214;20.770877944325484;20.990312163616792;21.46446518305815;19.936708860759495;24.681170292573142;20.17259978425027;19.936708860759495;19.726219726219725;19.978895532887794;21.423357664233578;20.364415862808148;19.936147570060307;21.441376837576193;20.576717693129225;21.530054644808743;20.73699421965318;20.494446434969547;21.08819345661451;20.729092208720516;21.612786051580095;20.171062009978616;19.350331819769472;20.967741935483872;21.48493543758967;21.00108813928183;21.2;21.228448275862068;20.836311651179415;24.8868778280543;21.120689655172413;20.424028268551236;22.283205268935234;25.151285930408473;20.790316838732643;21.574344023323615;20.299678915447736;21.746944644140907;21.157969978556114;20.363766048502143;20.75;24.778761061946902;24.410058027079305;20.447284345047922;24.17371252882398;80.93645484949833;20.407433881343817;26.365054602184085;20.727791651801642;26.927592954990214;24.364896073903004;20.554765291607396;23.699851411589894;24.587706146926536;23.595087458131744;90.04683840749415;20.855614973262032;25.380116959064324;20.407433881343817;20.46908315565032;20.83780880773362;19.726219726219725;27.226363279717535;91.61747343565526;25.380116959064324;25.672559569561876;20.239825581395348;24.364896073903004;20.519293184276957
[Aspergillus_pseudonomius]_43666852;21.815622800844476;21.363636363636363;21.60450387051372;21.960646521433592;24.49438202247191;100.0;26.46610814927647;26.741054251635244;21.832221832221833;26.34593356242841;27.160493827160494;21.504237288135595;21.49368863955119;21.62162162162162;21.815622800844476;21.49368863955119;20.261913423062932;21.328179901616302;21.56448202959831;21.73300457907714;21.180189673340358;18.24070917149676;19.19780596503257;21.746755524377413;21.627333568157802;21.921182266009854;22.080679405520172;20.337790288529206;72.77805992889792;27.398800599700152;26.50190114068441;25.85291887793783;21.707060063224446;28.37423312883436;21.57001414427157;21.285563751317177;20.104166666666668;21.66432584269663;21.216357916812303;21.729957805907173;21.7100633356791;20.90494563311119;21.57001414427157;21.323529411764707;22.524752475247524;25.894897182025893;21.155866900175134;18.848526387936943;21.5617305663032;21.58450704225352;21.01730837160014;20.403111739745402;22.198731501057082;20.042949176807447;22.17048710601719;21.22276879831342;21.253985122210413;21.260945709281962;22.63948497854077;22.63948497854077;20.99656357388316;21.091290661070307;22.394913458142;26.122448979591837;20.54602730136507;21.36842105263158;21.861777150916783;20.978029766123317;21.772775237425254;21.521662557238464;22.030313711667254;20.977808599167822;92.42081447963801;20.54987663024321;21.1037834085387;21.23002084781098;21.23002084781098;20.530973451327434;20.90494563311119;21.795774647887324;22.481442205726403;21.62162162162162;21.235795454545457;20.80536912751678;21.375661375661377;21.613128491620113;20.96604830241512;22.357142857142858;22.03749557835161;20.76710435383552;21.627333568157802;22.093023255813954;21.66785459729152;21.344717182497334;22.014134275618375;21.539002108222068;27.828054298642535;21.010171869519468;21.083709621396316;24.863088718510408;27.091932457786115;21.746755524377413;21.235795454545457;22.080679405520172;22.22222222222222;21.684210526315788;21.75599435825106;21.283309957924264;26.610751048417843;27.674418604651162;21.875;26.7816091954023;25.00940203083866;21.88826025459689;26.400000000000002;21.516321516321515;26.177811550151976;26.00913937547601;22.06969376979937;25.47864506627393;91.44625773776028;26.733780760626395;25.19774011299435;21.131680055885436;26.83865999229881;22.147413182140326;22.06969376979937;20.649895178197063;21.356521739130436;26.36986301369863;25.10350018818216;26.887519260400616;26.866237211064796;19.851380042462846;25.626423690205012;20.80536912751678
[Aspergillus_pseudonomius]_43666482;21.31324004305705;21.50537634408602;20.8810888252149;21.942446043165468;27.126617012936105;26.46610814927647;100.0;27.85515320334262;21.898597626752967;27.086614173228345;28.009259259259263;22.137404580152673;21.333811401936178;21.20343839541547;21.706263498920087;21.29032258064516;20.786516853932586;21.820809248554912;21.932681867535287;21.27200862378728;21.71242774566474;20.021261516654853;19.535374868004222;21.986326016552717;22.218194998187748;21.551724137931032;22.02100688156465;20.803183791606365;27.43668457405986;28.405572755417957;73.11999999999999;28.328050713153726;21.160042964554243;28.419811320754718;21.410488245931283;21.557317952415282;20.427807486631018;21.551724137931032;21.615798922800717;22.10184182015168;21.423436376707407;21.472392638036812;21.67451975353389;21.030042918454935;21.98990627253064;26.7688679245283;21.031888212110356;19.597457627118644;21.929190751445088;22.262509064539522;21.415607985480946;20.5658324265506;21.790722761596548;20.463746779536255;21.223152530032763;21.844484629294755;21.174764321972443;22.190097578604988;22.727272727272727;21.656976744186046;21.383203952011293;21.92571222502705;22.16606498194946;27.566320645905424;21.62748643761302;22.568940493468794;22.1940622737147;20.76086956521739;21.8817591925018;21.756414889772316;22.10184182015168;20.851063829787233;26.65903890160183;20.846905537459286;21.065719360568384;20.979765708200212;20.93683463449255;21.18118847976668;20.73170731707317;20.945220193340493;22.121977625405993;21.20343839541547;21.86471663619744;20.672208167690638;21.25586430891375;22.15439856373429;21.709340064911647;22.12486308871851;20.96947935368043;21.88504105676544;21.425999279798344;21.85812027367663;20.980036297640652;22.112211221122113;21.557317952415282;21.642059776737486;26.53919694072658;21.844484629294755;20.74468085106383;24.08026755852843;27.300731613400075;20.941848019978597;21.731190650109568;21.449170872386443;22.21018418201517;21.83453237410072;21.425999279798344;21.423436376707407;28.367670364500793;28.468612554978005;21.679827709978465;27.337278106508876;26.482059282371296;21.956521739130437;80.23385300668151;21.443965517241377;91.26328217237308;26.83693516699411;21.703197987782968;25.8320726172466;26.514285714285712;27.713625866050805;26.630222569308863;21.615798922800717;27.956989247311824;22.13352685050798;21.572146446518307;21.425999279798344;20.63716814159292;90.92516205067767;26.6796875;27.550615323541088;28.067424539396313;19.695872556118754;27.437820765890248;21.1978221415608
[Aspergillus_pseudonomius]_43666254;22.812156719150494;23.231953096372298;22.772277227722775;23.096632503660324;25.380116959064324;26.741054251635244;27.85515320334262;100.0;22.961608775137112;28.864734299516908;28.454332552693206;22.672064777327936;22.87701317715959;23.509933774834437;22.453450164293535;23.192660550458715;22.24770642201835;23.06843267108168;22.55225522552255;22.727272727272727;22.41758241758242;19.318181818181817;18.919872926226613;23.639705882352942;22.752293577981654;22.250546249089584;22.777369581190303;20.0;28.27102803738318;29.008232065856525;28.554313099041533;27.006722024515618;23.600883652430042;28.21527502967946;23.059866962305986;22.887582659808963;20.756756756756754;23.192660550458715;22.538293216630198;22.992299229922992;23.15325248070562;22.66715650257164;23.242042931162104;23.464509010665687;23.057184750733136;28.022417934347477;21.810250817884405;19.530416221985057;23.725055432372503;23.11372837688627;21.85089974293059;20.153061224489797;22.62773722627737;21.164613661814112;22.97096053611318;22.50733137829912;21.65137614678899;24.03846153846154;22.954461310625693;23.136818687430477;23.07969707897584;22.453450164293535;23.192660550458715;28.10432074737252;20.259552992069214;23.744460856720828;22.997795738427627;21.054558769681435;22.632541133455213;22.777369581190303;23.581429624170966;23.034934497816593;26.497695852534562;19.3943763518385;22.057761732851986;22.766884531590414;21.57497303128371;22.701898027540008;20.367700072098053;22.07650273224044;23.147468818782098;23.509933774834437;22.991071428571427;20.348837209302324;21.111918604651162;23.085339168490155;22.502744237102085;23.25408618127786;23.003312476996687;22.628530050687907;22.977941176470587;22.832052689352363;23.174366616989566;21.567905778432095;22.12486308871851;23.15325248070562;29.51854775059195;22.37275723178323;22.125813449023862;24.558104550582925;28.891509433962266;23.231953096372298;22.991071428571427;22.687224669603523;22.742230347349178;23.25752017608217;23.11372837688627;22.882288228822883;29.347826086956523;28.72727272727273;22.469045884923524;28.399518652226234;25.282430853135956;22.892896577107102;26.97784810126582;22.767203513909223;27.906050955414013;27.886536156612063;22.67250821467689;25.379939209726444;26.400613967766688;28.204129333852745;25.087514585764293;22.851919561243143;90.77844311377245;22.62210796915167;22.62773722627737;22.842453176643406;22.63329706202394;27.75347912524851;25.184896847022188;87.85377358490565;29.289704708699123;21.085672082717874;28.245192307692307;19.00826446280992
[Aspergillus_pseudonomius]_43665768;66.39962299717249;78.33753148614609;61.179698216735254;96.01328903654485;20.490056818181817;21.832221832221833;21.898597626752967;22.961608775137112;100.0;23.374726077428782;22.761061946902654;65.80066131317903;80.21417644059153;78.21482602118003;68.70520783564263;78.84615384615384;70.11088709677419;61.18993135011441;60.831809872029254;60.30013642564802;61.64446485989894;41.4234306277489;42.983870967741936;63.43490304709142;65.89731512011305;63.1578947368421;59.44721341187132;43.58024691358025;23.831608990367464;22.58748674443266;21.45922746781116;21.295633500357912;78.0352644836272;22.25402504472272;59.409090909090914;62.904717853839045;58.70445344129555;67.48815165876778;62.24770642201835;66.95035460992908;63.03142329020333;62.32686980609419;63.80196170014012;65.60449859418932;66.61951909476662;21.841155234657037;60.0;42.67849939491731;66.50921114785073;66.84036001894836;47.0959595959596;42.84539473684211;93.91447368421053;33.294392523364486;50.259067357512954;61.793103448275865;52.822757111597376;66.39962299717249;63.91752577319587;59.726027397260275;66.12679315131884;62.64394288346384;66.61951909476662;21.812434141201265;50.38527397260274;66.0235294117647;62.36757254721327;44.82328482328482;63.01939058171745;61.496099128040385;68.06282722513089;67.98866855524079;22.390691114245417;46.96714406065712;66.88555347091932;69.9952221691352;63.06141154903758;50.38961038961038;49.17267713194739;61.686526122823096;66.77678150070788;80.1223241590214;52.96442687747036;47.1530999578237;51.554404145077726;65.28617961842717;64.33566433566433;65.4046379555135;61.942015646571555;63.03751143641354;62.3789764868603;67.32954545454545;53.639170710189674;48.4641638225256;63.358070500927646;63.63636363636363;22.139830508474574;61.496099128040385;64.05168435625288;20.39337474120083;21.220624342336023;65.42056074766354;52.56241787122208;64.9789029535865;66.4625529910504;78.81698685540951;62.005519779208825;61.98347107438017;21.071428571428573;21.71552660152009;85.34031413612566;22.480058013052936;20.70437566702241;66.79316888045541;21.572146446518307;66.95035460992908;21.767241379310345;23.14983594604448;90.98272138228943;20.771101076762765;22.5635593220339;22.804532577903682;20.661450924608822;73.6377025036819;22.69244801167457;62.70245256825544;95.09100937672366;62.08007363092499;68.06802078412848;21.898597626752967;21.04887620406707;22.602989427633975;21.471738357625313;44.180225281602006;22.836363636363636;47.21518987341772
[Aspergillus_pseudonomius]_43665756;23.27113062568606;23.060109289617486;23.006583760058522;23.374726077428782;24.269230769230766;26.34593356242841;27.086614173228345;28.864734299516908;23.374726077428782;100.0;25.322213798332072;23.588039867109632;23.11062431544359;23.29067641681901;23.63302752293578;23.200584581658752;21.981776765375855;22.851919561243143;22.697368421052634;22.15764620414094;22.967032967032967;18.921775898520085;18.653576437587656;23.690955693885023;22.986822840409957;22.573609596510362;22.787125091441112;20.108303249097474;26.927502876869962;25.942857142857147;27.624309392265197;24.01998462720984;23.42606149341142;27.94811320754717;23.56852604359069;22.582998905508937;22.000724900326205;23.652365236523654;22.771917060749363;23.361406078359575;22.93644996347699;23.127753303964756;23.56852604359069;22.440087145969496;23.200584581658752;53.07289185326346;22.044960116026104;19.089625970359915;23.639705882352942;23.348017621145374;21.244088759548927;19.52363767592927;22.950819672131146;19.494320263832908;22.300036859565058;22.473549799343306;20.739666424945614;23.58767424798239;24.33842713380544;23.60133382734346;23.132183908045977;23.001095290251918;23.11062431544359;24.37923250564334;20.843851424450055;23.88663967611336;23.54886113152094;20.021684134441635;22.59825327510917;22.339650145772595;23.814773980154357;22.599277978339348;26.29770992366412;19.935111751982696;22.732200939645825;22.643553629469125;22.026590010779735;21.407624633431084;21.21431152873148;21.91235059760956;23.155588020452885;23.29067641681901;22.185430463576157;20.108303249097474;21.568627450980394;23.227917121046893;23.186813186813186;23.811292719167902;22.787125091441112;21.3699607563325;24.031007751937985;23.24561403508772;21.916299559471366;21.627565982404693;23.438648052902277;23.7045203969129;26.321839080459768;22.87701317715959;21.743810548977397;24.793698424606152;26.061997703788748;23.555230431602048;22.320441988950275;23.874538745387454;23.92502756339581;23.085339168490155;23.438648052902277;22.93644996347699;26.73733804475854;26.023622047244093;22.61343012704174;77.77777777777779;24.604704974932513;23.946784922394677;27.11864406779661;23.361406078359575;26.83693516699411;83.24786324786325;22.593534326189612;24.2503748125937;26.20137299771167;24.80181200453001;24.17371252882398;23.220153340635267;28.812877263581488;22.947214076246333;22.995626822157433;23.031856462834128;22.334293948126803;27.086614173228345;24.46070878274268;27.937649880095922;27.747252747252748;20.52689352360044;87.85046728971963;20.412595005428884
